the_first_song,the_second_song,word1,word2,result
Permanently Lonely,Freaxxx,permanently,bc,0
Permanently Lonely,Freaxxx,lonely,bc,0
Permanently Lonely,Somebody To Love,permanently,somebody,0
Permanently Lonely,Somebody To Love,permanently,love,0
Permanently Lonely,Somebody To Love,permanently,worlds,0
Permanently Lonely,Somebody To Love,lonely,somebody,0
Permanently Lonely,Somebody To Love,lonely,love,0
Permanently Lonely,Somebody To Love,lonely,worlds,0
Permanently Lonely,Somebody To Love,permanently,somebody,0
Permanently Lonely,Somebody To Love,permanently,love,0
Permanently Lonely,Somebody To Love,permanently,world,0
Permanently Lonely,Somebody To Love,lonely,somebody,0
Permanently Lonely,Somebody To Love,lonely,love,0
Permanently Lonely,Somebody To Love,lonely,world,0
Permanently Lonely,Bree Bree,permanently,bc,0
Permanently Lonely,Bree Bree,lonely,bc,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),permanently,original,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),permanently,instrumental,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),permanently,mix,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),permanently,stuff,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),permanently,n,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),permanently,ghosts,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),permanently,stuff,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),permanently,n,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),permanently,ghosts,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),lonely,original,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),lonely,instrumental,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),lonely,mix,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),lonely,stuff,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),lonely,n,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),lonely,ghosts,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),lonely,stuff,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),lonely,n,0
Permanently Lonely,Ghosts 'n' Stuff (Original Instrumental Mix),lonely,ghosts,0
Permanently Lonely,My Dad's Gone Crazy,permanently,gone,0
Permanently Lonely,My Dad's Gone Crazy,permanently,crazy,0
Permanently Lonely,My Dad's Gone Crazy,permanently,dad,0
Permanently Lonely,My Dad's Gone Crazy,permanently,show,0
Permanently Lonely,My Dad's Gone Crazy,lonely,gone,0
Permanently Lonely,My Dad's Gone Crazy,lonely,crazy,0
Permanently Lonely,My Dad's Gone Crazy,lonely,dad,0
Permanently Lonely,My Dad's Gone Crazy,lonely,show,0
Permanently Lonely,Missing You,permanently,missing,0
Permanently Lonely,Missing You,permanently,love,0
Permanently Lonely,Missing You,lonely,missing,0
Permanently Lonely,Missing You,lonely,love,0
Permanently Lonely,Ya Nada Queda,permanently,nada,0
Permanently Lonely,Ya Nada Queda,permanently,ultimate,0
Permanently Lonely,Ya Nada Queda,permanently,hits,0
Permanently Lonely,Ya Nada Queda,permanently,latino,0
Permanently Lonely,Ya Nada Queda,lonely,nada,0
Permanently Lonely,Ya Nada Queda,lonely,ultimate,0
Permanently Lonely,Ya Nada Queda,lonely,hits,0
Permanently Lonely,Ya Nada Queda,lonely,latino,0
Permanently Lonely,The Real Slim Shady,permanently,real,0
Permanently Lonely,The Real Slim Shady,permanently,slim,0
Permanently Lonely,The Real Slim Shady,permanently,shady,0
Permanently Lonely,The Real Slim Shady,permanently,curtain,0
Permanently Lonely,The Real Slim Shady,permanently,call,0
Permanently Lonely,The Real Slim Shady,lonely,real,0
Permanently Lonely,The Real Slim Shady,lonely,slim,0
Permanently Lonely,The Real Slim Shady,lonely,shady,0
Permanently Lonely,The Real Slim Shady,lonely,curtain,0
Permanently Lonely,The Real Slim Shady,lonely,call,0
Permanently Lonely,The Real Slim Shady,permanently,real,0
Permanently Lonely,The Real Slim Shady,permanently,slim,0
Permanently Lonely,The Real Slim Shady,permanently,shady,0
Permanently Lonely,The Real Slim Shady,permanently,marshall,0
Permanently Lonely,The Real Slim Shady,permanently,lp,0
Permanently Lonely,The Real Slim Shady,lonely,real,0
Permanently Lonely,The Real Slim Shady,lonely,slim,0
Permanently Lonely,The Real Slim Shady,lonely,shady,0
Permanently Lonely,The Real Slim Shady,lonely,marshall,0
Permanently Lonely,The Real Slim Shady,lonely,lp,0
Permanently Lonely,Forgive Me,permanently,forgive,0
Permanently Lonely,Forgive Me,permanently,b,0
Permanently Lonely,Forgive Me,permanently,love,0
Permanently Lonely,Forgive Me,permanently,songs,0
Permanently Lonely,Forgive Me,permanently,r,0
Permanently Lonely,Forgive Me,lonely,forgive,0
Permanently Lonely,Forgive Me,lonely,b,0
Permanently Lonely,Forgive Me,lonely,love,0
Permanently Lonely,Forgive Me,lonely,songs,0
Permanently Lonely,Forgive Me,lonely,r,0
Permanently Lonely,Sex Toyz,permanently,sex,0
Permanently Lonely,Sex Toyz,permanently,bc,0
Permanently Lonely,Sex Toyz,lonely,sex,0
Permanently Lonely,Sex Toyz,lonely,bc,0
Permanently Lonely,Say My Name,permanently,say,0
Permanently Lonely,Say My Name,permanently,name,0
Permanently Lonely,Say My Name,permanently,writing,0
Permanently Lonely,Say My Name,permanently,wall,0
Permanently Lonely,Say My Name,lonely,say,0
Permanently Lonely,Say My Name,lonely,name,0
Permanently Lonely,Say My Name,lonely,writing,0
Permanently Lonely,Say My Name,lonely,wall,0
Permanently Lonely,Just Lose It,permanently,lose,0
Permanently Lonely,Just Lose It,permanently,curtain,0
Permanently Lonely,Just Lose It,permanently,call,0
Permanently Lonely,Just Lose It,lonely,lose,0
Permanently Lonely,Just Lose It,lonely,curtain,0
Permanently Lonely,Just Lose It,lonely,call,0
Permanently Lonely,Just Lose It,permanently,lose,0
Permanently Lonely,Just Lose It,permanently,curtain,0
Permanently Lonely,Just Lose It,permanently,call,0
Permanently Lonely,Just Lose It,lonely,lose,0
Permanently Lonely,Just Lose It,lonely,curtain,0
Permanently Lonely,Just Lose It,lonely,call,0
Permanently Lonely,Ho Fo Sho,permanently,ho,0
Permanently Lonely,Ho Fo Sho,permanently,fo,0
Permanently Lonely,Ho Fo Sho,permanently,bc,0
Permanently Lonely,Ho Fo Sho,lonely,ho,0
Permanently Lonely,Ho Fo Sho,lonely,fo,0
Permanently Lonely,Ho Fo Sho,lonely,bc,0
Permanently Lonely,16 Candles,permanently,candles,0
Permanently Lonely,16 Candles,permanently,candles,0
Permanently Lonely,16 Candles,lonely,candles,0
Permanently Lonely,16 Candles,lonely,candles,0
Danger Bird (Album Version),Freaxxx,danger,bc,0
Danger Bird (Album Version),Freaxxx,bird,bc,0
Danger Bird (Album Version),Freaxxx,album,bc,0
Danger Bird (Album Version),Freaxxx,version,bc,0
Danger Bird (Album Version),Somebody To Love,danger,somebody,0.2
Danger Bird (Album Version),Somebody To Love,danger,love,0.6153846153846154
Danger Bird (Album Version),Somebody To Love,danger,worlds,0.16666666666666666
Danger Bird (Album Version),Somebody To Love,bird,somebody,0.7058823529411765
Danger Bird (Album Version),Somebody To Love,bird,love,0.11764705882352941
Danger Bird (Album Version),Somebody To Love,bird,worlds,0.5
Danger Bird (Album Version),Somebody To Love,album,somebody,0.5333333333333333
Danger Bird (Album Version),Somebody To Love,album,love,0.13333333333333333
Danger Bird (Album Version),Somebody To Love,album,worlds,0.5714285714285714
Danger Bird (Album Version),Somebody To Love,version,somebody,0.16666666666666666
Danger Bird (Album Version),Somebody To Love,version,love,0.26666666666666666
Danger Bird (Album Version),Somebody To Love,version,worlds,0.14285714285714285
Danger Bird (Album Version),Somebody To Love,danger,somebody,0.2
Danger Bird (Album Version),Somebody To Love,danger,love,0.6153846153846154
Danger Bird (Album Version),Somebody To Love,danger,world,0.16666666666666666
Danger Bird (Album Version),Somebody To Love,bird,somebody,0.7058823529411765
Danger Bird (Album Version),Somebody To Love,bird,love,0.11764705882352941
Danger Bird (Album Version),Somebody To Love,bird,world,0.5
Danger Bird (Album Version),Somebody To Love,album,somebody,0.5333333333333333
Danger Bird (Album Version),Somebody To Love,album,love,0.13333333333333333
Danger Bird (Album Version),Somebody To Love,album,world,0.5714285714285714
Danger Bird (Album Version),Somebody To Love,version,somebody,0.16666666666666666
Danger Bird (Album Version),Somebody To Love,version,love,0.26666666666666666
Danger Bird (Album Version),Somebody To Love,version,world,0.14285714285714285
Danger Bird (Album Version),Bree Bree,danger,bc,0
Danger Bird (Album Version),Bree Bree,bird,bc,0
Danger Bird (Album Version),Bree Bree,album,bc,0
Danger Bird (Album Version),Bree Bree,version,bc,0
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),danger,original,0.15384615384615385
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),danger,instrumental,0
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),danger,mix,0.14285714285714285
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),danger,stuff,0.3333333333333333
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),danger,n,0.3076923076923077
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),danger,ghosts,0.25
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),danger,stuff,0.3333333333333333
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),danger,n,0.3076923076923077
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),danger,ghosts,0.25
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),bird,original,0.47058823529411764
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),bird,instrumental,0
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),bird,mix,0.2222222222222222
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),bird,stuff,0.26666666666666666
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),bird,n,0.25
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),bird,ghosts,0.1
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),bird,stuff,0.26666666666666666
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),bird,n,0.25
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),bird,ghosts,0.1
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),album,original,0.6666666666666666
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),album,instrumental,0
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),album,mix,0.25
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),album,stuff,0.3076923076923077
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),album,n,0.2857142857142857
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),album,ghosts,0.1111111111111111
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),album,stuff,0.3076923076923077
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),album,n,0.2857142857142857
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),album,ghosts,0.1111111111111111
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),version,original,0.13333333333333333
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),version,instrumental,0
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),version,mix,0.125
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),version,stuff,0.2857142857142857
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),version,n,0.26666666666666666
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),version,ghosts,0.2222222222222222
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),version,stuff,0.2857142857142857
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),version,n,0.26666666666666666
Danger Bird (Album Version),Ghosts 'n' Stuff (Original Instrumental Mix),version,ghosts,0.2222222222222222
Danger Bird (Album Version),My Dad's Gone Crazy,danger,gone,0
Danger Bird (Album Version),My Dad's Gone Crazy,danger,crazy,0.14285714285714285
Danger Bird (Album Version),My Dad's Gone Crazy,danger,dad,0.11764705882352941
Danger Bird (Album Version),My Dad's Gone Crazy,danger,show,0.26666666666666666
Danger Bird (Album Version),My Dad's Gone Crazy,bird,gone,0
Danger Bird (Album Version),My Dad's Gone Crazy,bird,crazy,0.5714285714285714
Danger Bird (Album Version),My Dad's Gone Crazy,bird,dad,0.5
Danger Bird (Album Version),My Dad's Gone Crazy,bird,show,0.10526315789473684
Danger Bird (Album Version),My Dad's Gone Crazy,album,gone,0
Danger Bird (Album Version),My Dad's Gone Crazy,album,crazy,0.42105263157894735
