the_first_song,the_second_song,word1,word2,result
Sun Hands,Undo,sun,undo,0
Sun Hands,Undo,sun,live,0
Sun Hands,Undo,hands,undo,0
Sun Hands,Undo,hands,live,0
Sun Hands,Undo,gorilla,undo,0
Sun Hands,Undo,gorilla,live,0
Sun Hands,Undo,manor,undo,0
Sun Hands,Undo,manor,live,0
Sun Hands,You're The One,sun,one,0.125
Sun Hands,You're The One,sun,way,0.15384615384615385
Sun Hands,You're The One,hands,one,0.23529411764705882
Sun Hands,You're The One,hands,way,0.2857142857142857
Sun Hands,You're The One,gorilla,one,0.08333333333333333
Sun Hands,You're The One,gorilla,way,0.09523809523809523
Sun Hands,You're The One,manor,one,0.1111111111111111
Sun Hands,You're The One,manor,way,0.13333333333333333
Sun Hands,Red October,sun,red,0.125
Sun Hands,Red October,sun,october,0.125
Sun Hands,Red October,sun,better,0.14285714285714285
Sun Hands,Red October,sun,late,0
Sun Hands,Red October,sun,never,0
Sun Hands,Red October,hands,red,0.23529411764705882
Sun Hands,Red October,hands,october,0.23529411764705882
Sun Hands,Red October,hands,better,0.26666666666666666
Sun Hands,Red October,hands,late,0
Sun Hands,Red October,hands,never,0
Sun Hands,Red October,gorilla,red,0.08333333333333333
Sun Hands,Red October,gorilla,october,0.08333333333333333
Sun Hands,Red October,gorilla,better,0.09090909090909091
Sun Hands,Red October,gorilla,late,0
Sun Hands,Red October,gorilla,never,0
Sun Hands,Red October,manor,red,0.1111111111111111
Sun Hands,Red October,manor,october,0.1111111111111111
Sun Hands,Red October,manor,better,0.125
Sun Hands,Red October,manor,late,0
Sun Hands,Red October,manor,never,0
Sun Hands,Na Vi,sun,merlin,0.1111111111111111
Sun Hands,Na Vi,hands,merlin,0.3157894736842105
Sun Hands,Na Vi,gorilla,merlin,0.07692307692307693
Sun Hands,Na Vi,manor,merlin,0.1
Sun Hands,Wind Farm,sun,wind,0.23529411764705882
Sun Hands,Wind Farm,sun,farm,0.375
Sun Hands,Wind Farm,sun,better,0.14285714285714285
Sun Hands,Wind Farm,sun,late,0
Sun Hands,Wind Farm,sun,never,0
Sun Hands,Wind Farm,hands,wind,0.1111111111111111
Sun Hands,Wind Farm,hands,farm,0.11764705882352941
Sun Hands,Wind Farm,hands,better,0.26666666666666666
Sun Hands,Wind Farm,hands,late,0
Sun Hands,Wind Farm,hands,never,0
Sun Hands,Wind Farm,gorilla,wind,0.16
Sun Hands,Wind Farm,gorilla,farm,0.25
Sun Hands,Wind Farm,gorilla,better,0.09090909090909091
Sun Hands,Wind Farm,gorilla,late,0
Sun Hands,Wind Farm,gorilla,never,0
Sun Hands,Wind Farm,manor,wind,0.21052631578947367
Sun Hands,Wind Farm,manor,farm,0.3333333333333333
Sun Hands,Wind Farm,manor,better,0.125
Sun Hands,Wind Farm,manor,late,0
Sun Hands,Wind Farm,manor,never,0
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,e,0.26666666666666666
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,flat,0.42857142857142855
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,horn,0.47058823529411764
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,concerto,0.13333333333333333
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,andante,0.13333333333333333
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,cantabile,0
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,romance,0.14285714285714285
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,ii,0.125
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,little,0.14285714285714285
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,night,0.14285714285714285
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,music,0.15384615384615385
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),sun,mozart,0.4
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),hands,e,0.125
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),hands,flat,0.13333333333333333
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),hands,horn,0.1111111111111111
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),hands,concerto,0.25
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),hands,andante,0.25
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),hands,cantabile,0
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),hands,romance,0.26666666666666666
Sun Hands,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),hands,ii,0.23529411764705882
