the_first_song,the_second_song,word1,word2,result
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),harder,phantom,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),harder,part,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),harder,album,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),harder,version,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),harder,universe,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),harder,cross,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),better,phantom,0.26666666666666666
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),better,part,0.4
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),better,album,0.14285714285714285
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),better,version,0.2857142857142857
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),better,universe,0.16666666666666666
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),better,cross,0.15384615384615385
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),faster,phantom,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),faster,part,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),faster,album,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),faster,version,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),faster,universe,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),faster,cross,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),stronger,phantom,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),stronger,part,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),stronger,album,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),stronger,version,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),stronger,universe,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),stronger,cross,0
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),discovery,phantom,0.4
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),discovery,part,0.4
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),discovery,album,0.14285714285714285
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),discovery,version,0.2857142857142857
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),discovery,universe,0.16666666666666666
Harder Better Faster Stronger,Phantom Part 1.5 (Album Version),discovery,cross,0.15384615384615385
Harder Better Faster Stronger,Northern Lights,harder,northern,0
Harder Better Faster Stronger,Northern Lights,harder,lights,0
Harder Better Faster Stronger,Northern Lights,harder,look,0
Harder Better Faster Stronger,Northern Lights,better,northern,0.23529411764705882
Harder Better Faster Stronger,Northern Lights,better,lights,0.11764705882352941
Harder Better Faster Stronger,Northern Lights,better,look,0.6153846153846154
Harder Better Faster Stronger,Northern Lights,faster,northern,0
Harder Better Faster Stronger,Northern Lights,faster,lights,0
Harder Better Faster Stronger,Northern Lights,faster,look,0
Harder Better Faster Stronger,Northern Lights,stronger,northern,0
Harder Better Faster Stronger,Northern Lights,stronger,lights,0
Harder Better Faster Stronger,Northern Lights,stronger,look,0
Harder Better Faster Stronger,Northern Lights,discovery,northern,0.23529411764705882
Harder Better Faster Stronger,Northern Lights,discovery,lights,0.11764705882352941
Harder Better Faster Stronger,Northern Lights,discovery,look,0.3076923076923077
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],harder,radio,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],harder,edit,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],harder,n,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],harder,e,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],harder,c,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],harder,n,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],harder,e,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],harder,c,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],better,radio,0.125
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],better,edit,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],better,n,0.3076923076923077
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],better,e,0.15384615384615385
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],better,c,0.2857142857142857
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],better,n,0.3076923076923077
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],better,e,0.15384615384615385
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],better,c,0.2857142857142857
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],faster,radio,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],faster,edit,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],faster,n,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],faster,e,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],faster,c,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],faster,n,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],faster,e,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],faster,c,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],stronger,radio,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],stronger,edit,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],stronger,n,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],stronger,e,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],stronger,c,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],stronger,n,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],stronger,e,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],stronger,c,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],discovery,radio,0.125
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],discovery,edit,0
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],discovery,n,0.3076923076923077
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],discovery,e,0.15384615384615385
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],discovery,c,0.2857142857142857
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],discovery,n,0.3076923076923077
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],discovery,e,0.15384615384615385
Harder Better Faster Stronger,D.A.N.C.E. [Radio Edit],discovery,c,0.2857142857142857
Harder Better Faster Stronger,Home,harder,home,0
Harder Better Faster Stronger,Home,harder,global,0
Harder Better Faster Stronger,Home,harder,gathering,0
Harder Better Faster Stronger,Home,better,home,0.13333333333333333
Harder Better Faster Stronger,Home,better,global,0
Harder Better Faster Stronger,Home,better,gathering,0.36363636363636365
Harder Better Faster Stronger,Home,faster,home,0
Harder Better Faster Stronger,Home,faster,global,0
Harder Better Faster Stronger,Home,faster,gathering,0
Harder Better Faster Stronger,Home,stronger,home,0
Harder Better Faster Stronger,Home,stronger,global,0
Harder Better Faster Stronger,Home,stronger,gathering,0
Harder Better Faster Stronger,Home,discovery,home,0.13333333333333333
Harder Better Faster Stronger,Home,discovery,global,0
Harder Better Faster Stronger,Home,discovery,gathering,0.36363636363636365
Harder Better Faster Stronger,Barbastella,harder,original,0
Harder Better Faster Stronger,Barbastella,harder,soundtrack,0
Harder Better Faster Stronger,Barbastella,harder,batman,0
Harder Better Faster Stronger,Barbastella,harder,begins,0
Harder Better Faster Stronger,Barbastella,better,original,0.15384615384615385
Harder Better Faster Stronger,Barbastella,better,soundtrack,0.11764705882352941
Harder Better Faster Stronger,Barbastella,better,batman,0.14285714285714285
Harder Better Faster Stronger,Barbastella,better,begins,0.14285714285714285
Harder Better Faster Stronger,Barbastella,faster,original,0
Harder Better Faster Stronger,Barbastella,faster,soundtrack,0
Harder Better Faster Stronger,Barbastella,faster,batman,0
Harder Better Faster Stronger,Barbastella,faster,begins,0
Harder Better Faster Stronger,Barbastella,stronger,original,0
Harder Better Faster Stronger,Barbastella,stronger,soundtrack,0
Harder Better Faster Stronger,Barbastella,stronger,batman,0
