the_first_song,the_second_song,word1,word2,result
Swallowed In The Sea,Undo,swallowed,undo,0.2857142857142857
Swallowed In The Sea,Undo,swallowed,live,0.3333333333333333
Swallowed In The Sea,Undo,sea,undo,0
Swallowed In The Sea,Undo,sea,live,0
Swallowed In The Sea,Undo,x,undo,0
Swallowed In The Sea,Undo,x,live,0
Swallowed In The Sea,You're The One,swallowed,one,0.16666666666666666
Swallowed In The Sea,You're The One,swallowed,way,0.2222222222222222
Swallowed In The Sea,You're The One,sea,one,0.15384615384615385
Swallowed In The Sea,You're The One,sea,way,0.2
Swallowed In The Sea,You're The One,x,one,0.75
Swallowed In The Sea,You're The One,x,way,0.3076923076923077
Swallowed In The Sea,Red October,swallowed,red,0.16666666666666666
Swallowed In The Sea,Red October,swallowed,october,0.16666666666666666
Swallowed In The Sea,Red October,swallowed,better,0.2
Swallowed In The Sea,Red October,swallowed,late,0.4
Swallowed In The Sea,Red October,swallowed,never,0.4
Swallowed In The Sea,Red October,sea,red,0.15384615384615385
Swallowed In The Sea,Red October,sea,october,0.15384615384615385
Swallowed In The Sea,Red October,sea,better,0.18181818181818182
Swallowed In The Sea,Red October,sea,late,0
Swallowed In The Sea,Red October,sea,never,0
Swallowed In The Sea,Red October,x,red,0.25
Swallowed In The Sea,Red October,x,october,0.375
Swallowed In The Sea,Red October,x,better,0.2857142857142857
Swallowed In The Sea,Red October,x,late,0
Swallowed In The Sea,Red October,x,never,0
Swallowed In The Sea,Na Vi,swallowed,merlin,0.14285714285714285
Swallowed In The Sea,Na Vi,sea,merlin,0.13333333333333333
Swallowed In The Sea,Na Vi,x,merlin,0.2222222222222222
Swallowed In The Sea,Wind Farm,swallowed,wind,0.15384615384615385
Swallowed In The Sea,Wind Farm,swallowed,farm,0.16666666666666666
Swallowed In The Sea,Wind Farm,swallowed,better,0.2
Swallowed In The Sea,Wind Farm,swallowed,late,0.4
Swallowed In The Sea,Wind Farm,swallowed,never,0.4
Swallowed In The Sea,Wind Farm,sea,wind,0.2857142857142857
Swallowed In The Sea,Wind Farm,sea,farm,0.3076923076923077
Swallowed In The Sea,Wind Farm,sea,better,0.18181818181818182
Swallowed In The Sea,Wind Farm,sea,late,0
Swallowed In The Sea,Wind Farm,sea,never,0
Swallowed In The Sea,Wind Farm,x,wind,0.11764705882352941
Swallowed In The Sea,Wind Farm,x,farm,0.125
Swallowed In The Sea,Wind Farm,x,better,0.2857142857142857
Swallowed In The Sea,Wind Farm,x,late,0
Swallowed In The Sea,Wind Farm,x,never,0
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,e,0.18181818181818182
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,flat,0.2
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,horn,0.15384615384615385
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,concerto,0.18181818181818182
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,andante,0.18181818181818182
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,cantabile,0.4
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,romance,0.2
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,ii,0.16666666666666666
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,little,0.2
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,night,0.2
Swallowed In The Sea,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),swallowed,music,0.2222222222222222
