the_first_song,the_second_song,word1,word2,result
Aunt Eggma Blowtorch,Undo,aunt,undo,0
Aunt Eggma Blowtorch,Undo,aunt,live,0
Aunt Eggma Blowtorch,Undo,blowtorch,undo,0
Aunt Eggma Blowtorch,Undo,blowtorch,live,0
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,e,0.2857142857142857
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,flat,0.4
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,horn,0.42105263157894735
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,concerto,0.14285714285714285
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,andante,0.14285714285714285
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,cantabile,0
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,romance,0.15384615384615385
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,ii,0.13333333333333333
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,little,0.15384615384615385
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,night,0.15384615384615385
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,music,0.16666666666666666
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),aunt,mozart,0.5454545454545454
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,e,0.23529411764705882
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,flat,0.375
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,horn,0.631578947368421
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,concerto,0.11764705882352941
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,andante,0.11764705882352941
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,cantabile,0
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,romance,0.125
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,ii,0.1111111111111111
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,little,0.125
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,night,0.125
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,music,0.13333333333333333
Aunt Eggma Blowtorch,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),blowtorch,mozart,0.36363636363636365
Aunt Eggma Blowtorch,Rhythm Is A Mystery (Remix),aunt,rhythm,0.15384615384615385
Aunt Eggma Blowtorch,Rhythm Is A Mystery (Remix),aunt,mystery,0.11764705882352941
Aunt Eggma Blowtorch,Rhythm Is A Mystery (Remix),blowtorch,rhythm,0.125
Aunt Eggma Blowtorch,Rhythm Is A Mystery (Remix),blowtorch,mystery,0.1
Aunt Eggma Blowtorch,Elävät ja kuolleet,aunt,living,0.14285714285714285
Aunt Eggma Blowtorch,Elävät ja kuolleet,aunt,dead,0.16666666666666666
Aunt Eggma Blowtorch,Elävät ja kuolleet,aunt,helsinki,0.35294117647058826
Aunt Eggma Blowtorch,Elävät ja kuolleet,blowtorch,living,0.11764705882352941
Aunt Eggma Blowtorch,Elävät ja kuolleet,blowtorch,dead,0.13333333333333333
Aunt Eggma Blowtorch,Elävät ja kuolleet,blowtorch,helsinki,0.3333333333333333
Aunt Eggma Blowtorch,Sugar Ray (LP Version),aunt,sugar,0.23529411764705882
Aunt Eggma Blowtorch,Sugar Ray (LP Version),aunt,ray,0.21052631578947367
Aunt Eggma Blowtorch,Sugar Ray (LP Version),aunt,lp,0.36363636363636365
Aunt Eggma Blowtorch,Sugar Ray (LP Version),aunt,version,0.13333333333333333
Aunt Eggma Blowtorch,Sugar Ray (LP Version),aunt,falling,0
Aunt Eggma Blowtorch,Sugar Ray (LP Version),aunt,bone,0.25
Aunt Eggma Blowtorch,Sugar Ray (LP Version),blowtorch,sugar,0.2
Aunt Eggma Blowtorch,Sugar Ray (LP Version),blowtorch,ray,0.18181818181818182
Aunt Eggma Blowtorch,Sugar Ray (LP Version),blowtorch,lp,0.5454545454545454
Aunt Eggma Blowtorch,Sugar Ray (LP Version),blowtorch,version,0.1111111111111111
Aunt Eggma Blowtorch,Sugar Ray (LP Version),blowtorch,falling,0
Aunt Eggma Blowtorch,Sugar Ray (LP Version),blowtorch,bone,0.21052631578947367
Aunt Eggma Blowtorch,What If I Do?,aunt,honour,0.14285714285714285
Aunt Eggma Blowtorch,What If I Do?,blowtorch,honour,0.11764705882352941
Aunt Eggma Blowtorch,Live To Tell The Tale,aunt,tell,0.6
Aunt Eggma Blowtorch,Live To Tell The Tale,aunt,tale,0.16666666666666666
Aunt Eggma Blowtorch,Live To Tell The Tale,aunt,live,0
Aunt Eggma Blowtorch,Live To Tell The Tale,aunt,nobody,0.631578947368421
Aunt Eggma Blowtorch,Live To Tell The Tale,blowtorch,tell,0.4
Aunt Eggma Blowtorch,Live To Tell The Tale,blowtorch,tale,0.13333333333333333
Aunt Eggma Blowtorch,Live To Tell The Tale,blowtorch,live,0
Aunt Eggma Blowtorch,Live To Tell The Tale,blowtorch,nobody,0.42105263157894735
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,explicit,0
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,album,0.4444444444444444
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,version,0.13333333333333333
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,bruno,0.5714285714285714
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,mars,0.42105263157894735
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,feat,0.13333333333333333
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,billionaire,0.631578947368421
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,bruno,0.5714285714285714
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,mars,0.42105263157894735
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,feat,0.13333333333333333
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),aunt,billionaire,0.631578947368421
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,explicit,0
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,album,0.6666666666666666
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,version,0.1111111111111111
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,bruno,0.38095238095238093
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,mars,0.42105263157894735
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,feat,0.1111111111111111
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,billionaire,0.42105263157894735
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,bruno,0.38095238095238093
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,mars,0.42105263157894735
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,feat,0.1111111111111111
Aunt Eggma Blowtorch,Billionaire [feat. Bruno Mars]  (Explicit Album Version),blowtorch,billionaire,0.42105263157894735
Aunt Eggma Blowtorch,Revelry,aunt,revelry,0.11764705882352941
Aunt Eggma Blowtorch,Revelry,aunt,night,0.15384615384615385
Aunt Eggma Blowtorch,Revelry,blowtorch,revelry,0.1
Aunt Eggma Blowtorch,Revelry,blowtorch,night,0.125
Aunt Eggma Blowtorch,Through The Fire,aunt,fire,0.15384615384615385
Aunt Eggma Blowtorch,Through The Fire,aunt,feel,0.125
Aunt Eggma Blowtorch,Through The Fire,blowtorch,fire,0.125
Aunt Eggma Blowtorch,Through The Fire,blowtorch,feel,0.10526315789473684
Full Circle,Undo,full,undo,0
Full Circle,Undo,full,live,0
Full Circle,Undo,circle,undo,0
Full Circle,Undo,circle,live,0
Full Circle,Undo,breakout,undo,0
Full Circle,Undo,breakout,live,0
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,e,0.14285714285714285
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,flat,0.15384615384615385
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,horn,0.125
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,concerto,0.2857142857142857
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,andante,0.4
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,cantabile,0
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,romance,0.42857142857142855
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,ii,0.4
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,little,0.46153846153846156
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,night,0.7692307692307693
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,music,0.3333333333333333
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),full,mozart,0.125
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,e,0.125
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,flat,0.13333333333333333
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,horn,0.1111111111111111
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,concerto,0.25
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,andante,0.375
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,cantabile,0
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,romance,0.4
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,ii,0.23529411764705882
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,little,0.26666666666666666
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,night,0.26666666666666666
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,music,0.2857142857142857
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),circle,mozart,0.1111111111111111
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,e,0.13333333333333333
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,flat,0.14285714285714285
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,horn,0.11764705882352941
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,concerto,0.26666666666666666
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,andante,0.26666666666666666
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,cantabile,0
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,romance,0.2857142857142857
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,ii,0.25
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,little,0.2857142857142857
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,night,0.2857142857142857
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,music,0.3076923076923077
Full Circle,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),breakout,mozart,0.11764705882352941
Full Circle,Rhythm Is A Mystery (Remix),full,rhythm,0.42857142857142855
Full Circle,Rhythm Is A Mystery (Remix),full,mystery,0.3333333333333333
Full Circle,Rhythm Is A Mystery (Remix),circle,rhythm,0.4
Full Circle,Rhythm Is A Mystery (Remix),circle,mystery,0.3157894736842105
Full Circle,Rhythm Is A Mystery (Remix),breakout,rhythm,0.2857142857142857
Full Circle,Rhythm Is A Mystery (Remix),breakout,mystery,0.2222222222222222
Full Circle,Elävät ja kuolleet,full,living,0.2857142857142857
Full Circle,Elävät ja kuolleet,full,dead,0.3333333333333333
Full Circle,Elävät ja kuolleet,full,helsinki,0.13333333333333333
Full Circle,Elävät ja kuolleet,circle,living,0.25
Full Circle,Elävät ja kuolleet,circle,dead,0.2857142857142857
Full Circle,Elävät ja kuolleet,circle,helsinki,0.11764705882352941
Full Circle,Elävät ja kuolleet,breakout,living,0.4
Full Circle,Elävät ja kuolleet,breakout,dead,0.3076923076923077
