the first song,the second song,word1,word2,result
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),playing,n,0.2222222222222222
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),playing,ghosts,0.47619047619047616
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),playing,stuff,0.23529411764705882
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),playing,n,0.2222222222222222
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),playing,ghosts,0.47619047619047616
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),angel,original,0.13333333333333333
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),angel,instrumental,0
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),angel,mix,0.125
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),angel,stuff,0.2857142857142857
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),angel,n,0.26666666666666666
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),angel,ghosts,0.5555555555555556
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),angel,stuff,0.2857142857142857
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),angel,n,0.26666666666666666
A Pain That Im Used To,Ghosts 'n' Stuff (Original Instrumental Mix),angel,ghosts,0.5555555555555556
A Pain That Im Used To,My Dad's Gone Crazy,used,gone,0.5
A Pain That Im Used To,My Dad's Gone Crazy,used,crazy,0.16666666666666666
A Pain That Im Used To,My Dad's Gone Crazy,used,dad,0.13333333333333333
A Pain That Im Used To,My Dad's Gone Crazy,used,show,0.16666666666666666
A Pain That Im Used To,My Dad's Gone Crazy,pain,gone,0
A Pain That Im Used To,My Dad's Gone Crazy,pain,crazy,0.125
A Pain That Im Used To,My Dad's Gone Crazy,pain,dad,0.10526315789473684
A Pain That Im Used To,My Dad's Gone Crazy,pain,show,0.35294117647058826
A Pain That Im Used To,My Dad's Gone Crazy,playing,gone,0
A Pain That Im Used To,My Dad's Gone Crazy,playing,crazy,0.10526315789473684
A Pain That Im Used To,My Dad's Gone Crazy,playing,dad,0.09090909090909091
A Pain That Im Used To,My Dad's Gone Crazy,playing,show,0.8181818181818182
A Pain That Im Used To,My Dad's Gone Crazy,angel,gone,0
A Pain That Im Used To,My Dad's Gone Crazy,angel,crazy,0.125
A Pain That Im Used To,My Dad's Gone Crazy,angel,dad,0.10526315789473684
A Pain That Im Used To,My Dad's Gone Crazy,angel,show,0.35294117647058826
A Pain That Im Used To,Missing You,used,missing,0.5
A Pain That Im Used To,Missing You,used,love,0.2
A Pain That Im Used To,Missing You,pain,missing,0
A Pain That Im Used To,Missing You,pain,love,0.26666666666666666
A Pain That Im Used To,Missing You,playing,missing,0
A Pain That Im Used To,Missing You,playing,love,0.2222222222222222
A Pain That Im Used To,Missing You,angel,missing,0
A Pain That Im Used To,Missing You,angel,love,0.26666666666666666
A Pain That Im Used To,Ya Nada Queda,used,nada,0.25
A Pain That Im Used To,Ya Nada Queda,used,ultimate,0.25
A Pain That Im Used To,Ya Nada Queda,used,hits,0.16666666666666666
A Pain That Im Used To,Ya Nada Queda,used,latino,0.18181818181818182
A Pain That Im Used To,Ya Nada Queda,pain,nada,0.3076923076923077
A Pain That Im Used To,Ya Nada Queda,pain,ultimate,0.3076923076923077
A Pain That Im Used To,Ya Nada Queda,pain,hits,0.35294117647058826
A Pain That Im Used To,Ya Nada Queda,pain,latino,0.13333333333333333
A Pain That Im Used To,Ya Nada Queda,playing,nada,0.25
A Pain That Im Used To,Ya Nada Queda,playing,ultimate,0.25
A Pain That Im Used To,Ya Nada Queda,playing,hits,0.45454545454545453
A Pain That Im Used To,Ya Nada Queda,playing,latino,0.1111111111111111
A Pain That Im Used To,Ya Nada Queda,angel,nada,0.3076923076923077
A Pain That Im Used To,Ya Nada Queda,angel,ultimate,0.3076923076923077
A Pain That Im Used To,Ya Nada Queda,angel,hits,0.35294117647058826
A Pain That Im Used To,Ya Nada Queda,angel,latino,0.13333333333333333
A Pain That Im Used To,The Real Slim Shady,used,real,0.2
A Pain That Im Used To,The Real Slim Shady,used,slim,0.3333333333333333
A Pain That Im Used To,The Real Slim Shady,used,shady,0.5
A Pain That Im Used To,The Real Slim Shady,used,curtain,0.18181818181818182
A Pain That Im Used To,The Real Slim Shady,used,call,0.15384615384615385
A Pain That Im Used To,The Real Slim Shady,pain,real,0.26666666666666666
A Pain That Im Used To,The Real Slim Shady,pain,slim,0
A Pain That Im Used To,The Real Slim Shady,pain,shady,0
A Pain That Im Used To,The Real Slim Shady,pain,curtain,0.125
A Pain That Im Used To,The Real Slim Shady,pain,call,0.1111111111111111
A Pain That Im Used To,The Real Slim Shady,playing,real,0.2222222222222222
A Pain That Im Used To,The Real Slim Shady,playing,slim,0
A Pain That Im Used To,The Real Slim Shady,playing,shady,0
A Pain That Im Used To,The Real Slim Shady,playing,curtain,0.10526315789473684
A Pain That Im Used To,The Real Slim Shady,playing,call,0.09523809523809523
A Pain That Im Used To,The Real Slim Shady,angel,real,0.26666666666666666
A Pain That Im Used To,The Real Slim Shady,angel,slim,0
A Pain That Im Used To,The Real Slim Shady,angel,shady,0
A Pain That Im Used To,The Real Slim Shady,angel,curtain,0.125
A Pain That Im Used To,The Real Slim Shady,angel,call,0.1111111111111111
A Pain That Im Used To,The Real Slim Shady,used,real,0.2
A Pain That Im Used To,The Real Slim Shady,used,slim,0.3333333333333333
A Pain That Im Used To,The Real Slim Shady,used,shady,0.5
A Pain That Im Used To,The Real Slim Shady,used,marshall,0.16666666666666666
A Pain That Im Used To,The Real Slim Shady,used,lp,0.13333333333333333
A Pain That Im Used To,The Real Slim Shady,pain,real,0.26666666666666666
A Pain That Im Used To,The Real Slim Shady,pain,slim,0
A Pain That Im Used To,The Real Slim Shady,pain,shady,0
A Pain That Im Used To,The Real Slim Shady,pain,marshall,0.125
A Pain That Im Used To,The Real Slim Shady,pain,lp,0.1
A Pain That Im Used To,The Real Slim Shady,playing,real,0.2222222222222222
A Pain That Im Used To,The Real Slim Shady,playing,slim,0
A Pain That Im Used To,The Real Slim Shady,playing,shady,0
A Pain That Im Used To,The Real Slim Shady,playing,marshall,0.10526315789473684
A Pain That Im Used To,The Real Slim Shady,playing,lp,0.08695652173913043
A Pain That Im Used To,The Real Slim Shady,angel,real,0.26666666666666666
A Pain That Im Used To,The Real Slim Shady,angel,slim,0
A Pain That Im Used To,The Real Slim Shady,angel,shady,0
A Pain That Im Used To,The Real Slim Shady,angel,marshall,0.125
A Pain That Im Used To,The Real Slim Shady,angel,lp,0.1
A Pain That Im Used To,Forgive Me,used,forgive,0.3333333333333333
A Pain That Im Used To,Forgive Me,used,b,0.15384615384615385
A Pain That Im Used To,Forgive Me,used,love,0.2
A Pain That Im Used To,Forgive Me,used,songs,0.2
A Pain That Im Used To,Forgive Me,used,r,0.18181818181818182
A Pain That Im Used To,Forgive Me,pain,forgive,0
A Pain That Im Used To,Forgive Me,pain,b,0.1111111111111111
A Pain That Im Used To,Forgive Me,pain,love,0.26666666666666666
A Pain That Im Used To,Forgive Me,pain,songs,0.26666666666666666
A Pain That Im Used To,Forgive Me,pain,r,0.25
A Pain That Im Used To,Forgive Me,playing,forgive,0
A Pain That Im Used To,Forgive Me,playing,b,0.09523809523809523
A Pain That Im Used To,Forgive Me,playing,love,0.2222222222222222
A Pain That Im Used To,Forgive Me,playing,songs,0.2222222222222222
A Pain That Im Used To,Forgive Me,playing,r,0.21052631578947367
A Pain That Im Used To,Forgive Me,angel,forgive,0
A Pain That Im Used To,Forgive Me,angel,b,0.1111111111111111
A Pain That Im Used To,Forgive Me,angel,love,0.26666666666666666
A Pain That Im Used To,Forgive Me,angel,songs,0.26666666666666666
A Pain That Im Used To,Forgive Me,angel,r,0.25
A Pain That Im Used To,Sex Toyz,used,sex,0.2222222222222222
A Pain That Im Used To,Sex Toyz,used,bc,0.5
A Pain That Im Used To,Sex Toyz,pain,sex,0.14285714285714285
A Pain That Im Used To,Sex Toyz,pain,bc,0
A Pain That Im Used To,Sex Toyz,playing,sex,0.11764705882352941
A Pain That Im Used To,Sex Toyz,playing,bc,0
A Pain That Im Used To,Sex Toyz,angel,sex,0.14285714285714285
A Pain That Im Used To,Sex Toyz,angel,bc,0
A Pain That Im Used To,Say My Name,used,say,0.18181818181818182
A Pain That Im Used To,Say My Name,used,name,0.2222222222222222
A Pain That Im Used To,Say My Name,used,writing,0.15384615384615385
A Pain That Im Used To,Say My Name,used,wall,0.18181818181818182
A Pain That Im Used To,Say My Name,pain,say,0.25
A Pain That Im Used To,Say My Name,pain,name,0.2857142857142857
A Pain That Im Used To,Say My Name,pain,writing,0.3333333333333333
A Pain That Im Used To,Say My Name,pain,wall,0.125
A Pain That Im Used To,Say My Name,playing,say,0.21052631578947367
A Pain That Im Used To,Say My Name,playing,name,0.23529411764705882
A Pain That Im Used To,Say My Name,playing,writing,0.5217391304347826
A Pain That Im Used To,Say My Name,playing,wall,0.10526315789473684
A Pain That Im Used To,Say My Name,angel,say,0.25
A Pain That Im Used To,Say My Name,angel,name,0.2857142857142857
A Pain That Im Used To,Say My Name,angel,writing,0.3333333333333333
A Pain That Im Used To,Say My Name,angel,wall,0.125
A Pain That Im Used To,Just Lose It,used,lose,0.5
A Pain That Im Used To,Just Lose It,used,curtain,0.18181818181818182
A Pain That Im Used To,Just Lose It,used,call,0.15384615384615385
A Pain That Im Used To,Just Lose It,pain,lose,0
A Pain That Im Used To,Just Lose It,pain,curtain,0.125
A Pain That Im Used To,Just Lose It,pain,call,0.1111111111111111
A Pain That Im Used To,Just Lose It,playing,lose,0
A Pain That Im Used To,Just Lose It,playing,curtain,0.10526315789473684
A Pain That Im Used To,Just Lose It,playing,call,0.09523809523809523
A Pain That Im Used To,Just Lose It,angel,lose,0
A Pain That Im Used To,Just Lose It,angel,curtain,0.125
A Pain That Im Used To,Just Lose It,angel,call,0.1111111111111111
A Pain That Im Used To,Just Lose It,used,lose,0.5
A Pain That Im Used To,Just Lose It,used,curtain,0.18181818181818182
A Pain That Im Used To,Just Lose It,used,call,0.15384615384615385
A Pain That Im Used To,Just Lose It,pain,lose,0
A Pain That Im Used To,Just Lose It,pain,curtain,0.125
A Pain That Im Used To,Just Lose It,pain,call,0.1111111111111111
A Pain That Im Used To,Just Lose It,playing,lose,0
A Pain That Im Used To,Just Lose It,playing,curtain,0.10526315789473684
A Pain That Im Used To,Just Lose It,playing,call,0.09523809523809523
A Pain That Im Used To,Just Lose It,angel,lose,0
A Pain That Im Used To,Just Lose It,angel,curtain,0.125
A Pain That Im Used To,Just Lose It,angel,call,0.1111111111111111
A Pain That Im Used To,Ho Fo Sho,used,ho,0.2
A Pain That Im Used To,Ho Fo Sho,used,fo,0.13333333333333333
A Pain That Im Used To,Ho Fo Sho,used,bc,0.5
A Pain That Im Used To,Ho Fo Sho,pain,ho,0.25
A Pain That Im Used To,Ho Fo Sho,pain,fo,0.10526315789473684
A Pain That Im Used To,Ho Fo Sho,pain,bc,0
A Pain That Im Used To,Ho Fo Sho,playing,ho,0.21052631578947367
A Pain That Im Used To,Ho Fo Sho,playing,fo,0.09090909090909091
A Pain That Im Used To,Ho Fo Sho,playing,bc,0
A Pain That Im Used To,Ho Fo Sho,angel,ho,0.25
A Pain That Im Used To,Ho Fo Sho,angel,fo,0.10526315789473684
A Pain That Im Used To,Ho Fo Sho,angel,bc,0
A Pain That Im Used To,16 Candles,used,candles,0.15384615384615385
A Pain That Im Used To,16 Candles,used,candles,0.15384615384615385
A Pain That Im Used To,16 Candles,pain,candles,0.1111111111111111
A Pain That Im Used To,16 Candles,pain,candles,0.1111111111111111
A Pain That Im Used To,16 Candles,playing,candles,0.09523809523809523
A Pain That Im Used To,16 Candles,playing,candles,0.09523809523809523
A Pain That Im Used To,16 Candles,angel,candles,0.1111111111111111
A Pain That Im Used To,16 Candles,angel,candles,0.1111111111111111
Medicating,Freaxxx,medicating,bc,0.2857142857142857
Medicating,Somebody To Love,medicating,somebody,0.18181818181818182
Medicating,Somebody To Love,medicating,love,0.15384615384615385
Medicating,Somebody To Love,medicating,worlds,0.16666666666666666
Medicating,Somebody To Love,medicating,somebody,0.18181818181818182
Medicating,Somebody To Love,medicating,love,0.15384615384615385
Medicating,Somebody To Love,medicating,world,0.16666666666666666
Medicating,Bree Bree,medicating,bc,0.2857142857142857
Medicating,Ghosts 'n' Stuff (Original Instrumental Mix),medicating,original,0.15384615384615385
Medicating,Ghosts 'n' Stuff (Original Instrumental Mix),medicating,instrumental,0.2857142857142857
Medicating,Ghosts 'n' Stuff (Original Instrumental Mix),medicating,mix,0.14285714285714285
Medicating,Ghosts 'n' Stuff (Original Instrumental Mix),medicating,stuff,0.18181818181818182
Medicating,Ghosts 'n' Stuff (Original Instrumental Mix),medicating,n,0.16666666666666666
Medicating,Ghosts 'n' Stuff (Original Instrumental Mix),medicating,ghosts,0.125
Medicating,Ghosts 'n' Stuff (Original Instrumental Mix),medicating,stuff,0.18181818181818182
Medicating,Ghosts 'n' Stuff (Original Instrumental Mix),medicating,n,0.16666666666666666
Medicating,Ghosts 'n' Stuff (Original Instrumental Mix),medicating,ghosts,0.125
Medicating,My Dad's Gone Crazy,medicating,gone,0.2857142857142857
Medicating,My Dad's Gone Crazy,medicating,crazy,0.13333333333333333
Medicating,My Dad's Gone Crazy,medicating,dad,0.1111111111111111
Medicating,My Dad's Gone Crazy,medicating,show,0.13333333333333333
Medicating,Missing You,medicating,missing,0.2857142857142857
Medicating,Missing You,medicating,love,0.15384615384615385
Medicating,Ya Nada Queda,medicating,nada,0.18181818181818182
Medicating,Ya Nada Queda,medicating,ultimate,0.18181818181818182
Medicating,Ya Nada Queda,medicating,hits,0.13333333333333333
Medicating,Ya Nada Queda,medicating,latino,0.14285714285714285
Medicating,The Real Slim Shady,medicating,real,0.15384615384615385
Medicating,The Real Slim Shady,medicating,slim,0.2222222222222222
Medicating,The Real Slim Shady,medicating,shady,0.2857142857142857
Medicating,The Real Slim Shady,medicating,curtain,0.14285714285714285
Medicating,The Real Slim Shady,medicating,call,0.125
Medicating,The Real Slim Shady,medicating,real,0.15384615384615385
Medicating,The Real Slim Shady,medicating,slim,0.2222222222222222
Medicating,The Real Slim Shady,medicating,shady,0.2857142857142857
Medicating,The Real Slim Shady,medicating,marshall,0.13333333333333333
Medicating,The Real Slim Shady,medicating,lp,0.1111111111111111
Medicating,Forgive Me,medicating,forgive,0.2222222222222222
Medicating,Forgive Me,medicating,b,0.125
Medicating,Forgive Me,medicating,love,0.15384615384615385
Medicating,Forgive Me,medicating,songs,0.15384615384615385
Medicating,Forgive Me,medicating,r,0.14285714285714285
Medicating,Sex Toyz,medicating,sex,0.16666666666666666
Medicating,Sex Toyz,medicating,bc,0.2857142857142857
Medicating,Say My Name,medicating,say,0.14285714285714285
Medicating,Say My Name,medicating,name,0.16666666666666666
Medicating,Say My Name,medicating,writing,0.125
Medicating,Say My Name,medicating,wall,0.14285714285714285
Medicating,Just Lose It,medicating,lose,0.2857142857142857
Medicating,Just Lose It,medicating,curtain,0.14285714285714285
Medicating,Just Lose It,medicating,call,0.125
Medicating,Just Lose It,medicating,lose,0.2857142857142857
Medicating,Just Lose It,medicating,curtain,0.14285714285714285
Medicating,Just Lose It,medicating,call,0.125
Medicating,Ho Fo Sho,medicating,ho,0.15384615384615385
Medicating,Ho Fo Sho,medicating,fo,0.1111111111111111
Medicating,Ho Fo Sho,medicating,bc,0.2857142857142857
Medicating,16 Candles,medicating,candles,0.125
Medicating,16 Candles,medicating,candles,0.125
Crystal Blue Persuasion,Freaxxx,crystal,bc,0
Crystal Blue Persuasion,Freaxxx,blue,bc,0
Crystal Blue Persuasion,Freaxxx,persuasion,bc,0
Crystal Blue Persuasion,Freaxxx,anthology,bc,0
Crystal Blue Persuasion,Somebody To Love,crystal,somebody,0.4444444444444444
Crystal Blue Persuasion,Somebody To Love,crystal,love,0.16666666666666666
Crystal Blue Persuasion,Somebody To Love,crystal,worlds,0.36363636363636365
Crystal Blue Persuasion,Somebody To Love,blue,somebody,0.16666666666666666
Crystal Blue Persuasion,Somebody To Love,blue,love,0.4
Crystal Blue Persuasion,Somebody To Love,blue,worlds,0.14285714285714285
Crystal Blue Persuasion,Somebody To Love,persuasion,somebody,0.18181818181818182
Crystal Blue Persuasion,Somebody To Love,persuasion,love,0.2857142857142857
Crystal Blue Persuasion,Somebody To Love,persuasion,worlds,0.15384615384615385
Crystal Blue Persuasion,Somebody To Love,anthology,somebody,0.4444444444444444
Crystal Blue Persuasion,Somebody To Love,anthology,love,0.1111111111111111
Crystal Blue Persuasion,Somebody To Love,anthology,worlds,0.47058823529411764
Crystal Blue Persuasion,Somebody To Love,crystal,somebody,0.4444444444444444
Crystal Blue Persuasion,Somebody To Love,crystal,love,0.16666666666666666
Crystal Blue Persuasion,Somebody To Love,crystal,world,0.36363636363636365
Crystal Blue Persuasion,Somebody To Love,blue,somebody,0.16666666666666666
Crystal Blue Persuasion,Somebody To Love,blue,love,0.4
Crystal Blue Persuasion,Somebody To Love,blue,world,0.14285714285714285
Crystal Blue Persuasion,Somebody To Love,persuasion,somebody,0.18181818181818182
Crystal Blue Persuasion,Somebody To Love,persuasion,love,0.2857142857142857
Crystal Blue Persuasion,Somebody To Love,persuasion,world,0.15384615384615385
Crystal Blue Persuasion,Somebody To Love,anthology,somebody,0.4444444444444444
Crystal Blue Persuasion,Somebody To Love,anthology,love,0.1111111111111111
Crystal Blue Persuasion,Somebody To Love,anthology,world,0.47058823529411764
Crystal Blue Persuasion,Bree Bree,crystal,bc,0
Crystal Blue Persuasion,Bree Bree,blue,bc,0
Crystal Blue Persuasion,Bree Bree,persuasion,bc,0
Crystal Blue Persuasion,Bree Bree,anthology,bc,0
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),crystal,original,0.3333333333333333
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),crystal,instrumental,0
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),crystal,mix,0.46153846153846156
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),crystal,stuff,0.6
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),crystal,n,0.5454545454545454
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),crystal,ghosts,0.13333333333333333
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),crystal,stuff,0.6
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),crystal,n,0.5454545454545454
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),crystal,ghosts,0.13333333333333333
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),blue,original,0.13333333333333333
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),blue,instrumental,0
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),blue,mix,0.125
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),blue,stuff,0.2857142857142857
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),blue,n,0.26666666666666666
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),blue,ghosts,0.2222222222222222
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),blue,stuff,0.2857142857142857
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),blue,n,0.26666666666666666
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),blue,ghosts,0.2222222222222222
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),persuasion,original,0.14285714285714285
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),persuasion,instrumental,0
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),persuasion,mix,0.13333333333333333
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),persuasion,stuff,0.3076923076923077
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),persuasion,n,0.2857142857142857
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),persuasion,ghosts,0.35294117647058826
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),persuasion,stuff,0.3076923076923077
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),persuasion,n,0.2857142857142857
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),persuasion,ghosts,0.35294117647058826
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),anthology,original,0.6666666666666666
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),anthology,instrumental,0
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),anthology,mix,0.21052631578947367
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),anthology,stuff,0.25
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),anthology,n,0.23529411764705882
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),anthology,ghosts,0.09523809523809523
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),anthology,stuff,0.25
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),anthology,n,0.23529411764705882
Crystal Blue Persuasion,Ghosts 'n' Stuff (Original Instrumental Mix),anthology,ghosts,0.09523809523809523
Crystal Blue Persuasion,My Dad's Gone Crazy,crystal,gone,0
Crystal Blue Persuasion,My Dad's Gone Crazy,crystal,crazy,0.3076923076923077
Crystal Blue Persuasion,My Dad's Gone Crazy,crystal,dad,0.25
Crystal Blue Persuasion,My Dad's Gone Crazy,crystal,show,0.14285714285714285
Crystal Blue Persuasion,My Dad's Gone Crazy,blue,gone,0
Crystal Blue Persuasion,My Dad's Gone Crazy,blue,crazy,0.125
Crystal Blue Persuasion,My Dad's Gone Crazy,blue,dad,0.10526315789473684
Crystal Blue Persuasion,My Dad's Gone Crazy,blue,show,0.23529411764705882
Crystal Blue Persuasion,My Dad's Gone Crazy,persuasion,gone,0
Crystal Blue Persuasion,My Dad's Gone Crazy,persuasion,crazy,0.13333333333333333
Crystal Blue Persuasion,My Dad's Gone Crazy,persuasion,dad,0.1111111111111111
Crystal Blue Persuasion,My Dad's Gone Crazy,persuasion,show,0.625
Crystal Blue Persuasion,My Dad's Gone Crazy,anthology,gone,0
Crystal Blue Persuasion,My Dad's Gone Crazy,anthology,crazy,0.36363636363636365
Crystal Blue Persuasion,My Dad's Gone Crazy,anthology,dad,0.32
Crystal Blue Persuasion,My Dad's Gone Crazy,anthology,show,0.1
Crystal Blue Persuasion,Missing You,crystal,missing,0
Crystal Blue Persuasion,Missing You,crystal,love,0.16666666666666666
Crystal Blue Persuasion,Missing You,blue,missing,0
Crystal Blue Persuasion,Missing You,blue,love,0.4
Crystal Blue Persuasion,Missing You,persuasion,missing,0
Crystal Blue Persuasion,Missing You,persuasion,love,0.2857142857142857
Crystal Blue Persuasion,Missing You,anthology,missing,0
Crystal Blue Persuasion,Missing You,anthology,love,0.1111111111111111
Crystal Blue Persuasion,Ya Nada Queda,crystal,nada,0.2
Crystal Blue Persuasion,Ya Nada Queda,crystal,ultimate,0.2
Crystal Blue Persuasion,Ya Nada Queda,crystal,hits,0.14285714285714285
