b61afb42335287239bd40e1dea50d849cbf8a9a9,SOADISH12AB018DFAC,7
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOADOQJ12A8AE45C7E,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOAEIDM12A6D4F8463,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOAJUSM12A8C1375B1,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOALPEC12AB0185D8F,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOAWUML12A6D4F3FE1,6
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOAXEPS12AF729E550,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOAXEYH12AF72A2E76,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBBVAO12A6701E80D,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBJBIZ12A8C132861,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBKRVG12A8C133269,6
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBLODX12AB017EA71,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBNJZN12A67ADE984,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBNPFN12A8C142E6F,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBQFSF12AAF3B451F,3
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBQODG12A8C13ECFF,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBQXYP12A6D4F8F71,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBSPRZ12AF72A48B8,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBUBLL12A58A795A8,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBWLMV12AF72A7B1E,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBWWDF12AF72A4828,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOBZAVW12A6D4FCE4A,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOCBVNG12A58A7F95B,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOCJDSD12A8C145B91,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOCOWBI12A8C142E4C,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOCQSZB12A58A7B71D,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOCRZIR12A8C1337D1,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOCSSAF12A8C13FFE7,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOCUTRF12A8C145F41,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOCZSEH12AB018A74B,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SODJCKV12A8C13ED5D,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SODUPSW12AF72A4329,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SODYQBI12A8AE48DB4,4
b61afb42335287239bd40e1dea50d849cbf8a9a9,SODZBZY12AB018D4EF,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SODZVMN12AC3DF81C6,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SODZYFL12A6D4FE4C0,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOEBSNX12A8C13C2BE,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOELCHU12AB01818E2,4
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOEVQNQ12A8AE47E0D,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOEWTVN12A6D4FD483,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOFDPMQ12A8C141FBD,4
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOFGASP12A6D4F7B87,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOFPHST12AB018A72D,6
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOFQHZX12AB018369D,4
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOFXDDO12AF729E290,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGBLMI12AB01856AC,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGIKER12AB018F743,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGISVQ12A8C13AE9B,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGJILQ12A6D4FB8C1,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGJWAC12A6D4FE4B2,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGKPJY12A6D4F573A,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGKYQK12A67ADA292,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGMAIO12AB018178F,6
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGTAJC12A8C137142,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGTEPR12AB0187C79,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGWGRP12A58A7C9ED,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOGXOTT12AB0187D87,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOHFVJR12AF72A9805,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOHKXRA12AB017E7F8,3
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOHMFDH12AB0186FCA,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOHNMAJ12A6D4FB3E9,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOHOOXT12A67ADA073,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOHQFKA12A67AD9081,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOHTRMF12A8C13E4EB,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIFGCB12A8C134160,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIJXHO12AF72A3FC4,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIKTWI12AB017DB72,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIMYPA12AB018FB06,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIOIZI12AB0186D66,5
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIOUCP12A58A7B957,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIQURJ12AC9072571,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIWUYI12A58A7CAF2,3
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIZRWS12AF72A1163,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIZWCC12B0B8062AF,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOIZYWB12AB018BE1B,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOJEMSC12A6D4F81A6,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOJFZEE12A6701D301,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOJJTAG12A81C23421,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOJKKNF12A6D4F7696,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOJMWME12A6BD5578B,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOJSQYL12A81C23901,12
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOJUCJW12A6D4FA4C9,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOJUZSE12A6D4FE4D9,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOJXLHI12AB0180146,10
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOKABMR12A8AE45D0B,13
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOKARTW12AB0181784,14
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOKBEZD12A8151BA68,4
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOKFYFE12A6701D104,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOKHDUF12A6D4FB8C6,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOKOEDX12A6D4FE4AC,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOKVSAH12A8C133C6D,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOKVTGU12A6701E7B1,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOLAYYM12A8C144409,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOLHBSH12A6D4F7FC3,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOLSOPR12A6D4F5418,2
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOLVBIR12AF72AB6DC,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOMBERZ12AB017E802,3
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOMGWPX12A8C131B42,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOMHHTD12A67ADE988,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOMHMQW12A8C14098B,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOMLBEJ12AB0180CE3,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOMOTBD12A8C145B89,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOMQVXX12A58A7B56E,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOMRVIG12AF72A3789,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SOMZQED12AB017C530,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SONBPOJ12A8AE45CFA,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SONCVUH12A8C142A05,1
b61afb42335287239bd40e1dea50d849cbf8a9a9,SONEYTB12AF72A73F0,1
