589d9f98cb25b83da2450733437fb9a79dda116d,SOAYQXX12A58A7C47F,5
589d9f98cb25b83da2450733437fb9a79dda116d,SODSKCR12A58A7788A,5
589d9f98cb25b83da2450733437fb9a79dda116d,SOEBPXF12A8C14295A,5
589d9f98cb25b83da2450733437fb9a79dda116d,SOFESOS12A6D4F7799,5
589d9f98cb25b83da2450733437fb9a79dda116d,SOJBOHL12AB0184898,5
589d9f98cb25b83da2450733437fb9a79dda116d,SOLIDNF12AAF3B5756,5
589d9f98cb25b83da2450733437fb9a79dda116d,SOMOANH12A6D4F7A56,2
589d9f98cb25b83da2450733437fb9a79dda116d,SOMTVRZ12A8C13A987,5
589d9f98cb25b83da2450733437fb9a79dda116d,SOOSABV12A8C14283A,5
589d9f98cb25b83da2450733437fb9a79dda116d,SORUENH12A8151BD64,5
589d9f98cb25b83da2450733437fb9a79dda116d,SOSHDXD12A8C1427A7,5
589d9f98cb25b83da2450733437fb9a79dda116d,SOTKMXA12A6D4F672F,5
589d9f98cb25b83da2450733437fb9a79dda116d,SOTUGTW12AB018474B,1
