f47116f998e030f2dab275b81fb2a04a9dc06c33,SOAUWYT12A81C206F1,3
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOEGIYH12A6D4FC0E3,1
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOHGRHZ12A8C139692,1
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOLFFKJ12A8C137A3B,1
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOLGPOU12A58A7EA20,1
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOLTAEJ12A8C13F793,6
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOLWOAA12A8C136138,2
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOPTLQL12AB018D56F,1
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOSXLTC12AF72A7F54,1
f47116f998e030f2dab275b81fb2a04a9dc06c33,SOVPZPI12AF729F7E1,1
