07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOAJXWO12A8C1436D0,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOALJAA12A6702085C,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOBIMTY12A6D4F931F,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOBOAFP12A8C131F36,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOBYWZZ12A58A7B90E,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOCJNRV12A6D4F70B5,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOCOIXX12A58A7B7F8,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SODGVGW12AC9075A8D,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOEGGET12AB017F441,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOEHDOX12A6702093B,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOEORDW12A6D4FB045,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOFGJCW12AF72A812D,3
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOFRQTD12A81C233C0,3
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOGDZSB12AB017CC29,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOGKAYF12A81C204CD,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOGRCXS12A8C134657,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOGTFXE12AF72A8186,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOHIHSR12AB0184E8F,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOHJOLH12A6310DFE5,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOHTKMO12AB01843B0,8
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOHYPJR12A8C137A94,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOINGJU12A8C141A57,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOJDJPF12AF729D6F4,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOKLRPJ12A8C13C3FE,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOKWOKS12A58A7BF56,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOKXYUW12A8C140229,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOKZTHA12A8C134830,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOLOQJG12A81C20457,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOMLMKI12A81C204BC,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SONLSTF12A8AE4872E,2
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SONMTMW12A58A7CEF8,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SONOCED12AB0187436,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SONOYIB12A81C1F88C,2
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SONTBPA12AB01847DC,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SONYKOW12AB01849C9,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOOTEKM12A58A7ADD8,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOPFVER12AB0180FEF,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOPOFVZ12AF72A191C,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOPPROJ12AB0184E18,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOPVPCY12A81C23555,3
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOSVPIE12A6D4FA873,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOTEKMT12A67AD954E,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOTFUOE12A58A7ABFA,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOTWNDJ12A8C143984,3
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOUKJBT12A6701C4D6,3
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOUNZHU12A8AE47481,8
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOUVTSM12AC468F6A7,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOUWBLM12A8C1353D7,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOVUBEI12A8C13C384,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOVWADY12AB0189C63,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOWCKVR12A8C142411,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOWNIUS12A8C142815,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOWQLXP12AF72A08A2,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOXDJEK12A8C13D248,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOXMLDV12A8C13931A,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOYGHOJ12A6701FFBA,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOYSVTK12A8C140288,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOZHUUI12A6701D7B6,1
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOZVUCT12A8C1424BE,1
