ff4322e94814d3c7895d07e6f94139b092862611,SOADHXV12A8C13F8B3,4
ff4322e94814d3c7895d07e6f94139b092862611,SOCHRXB12A8AE48069,1
ff4322e94814d3c7895d07e6f94139b092862611,SOCZPAT12A67ADE983,1
ff4322e94814d3c7895d07e6f94139b092862611,SOECSYA12A8C134C34,3
ff4322e94814d3c7895d07e6f94139b092862611,SOEOTBL12A6701C7A4,1
ff4322e94814d3c7895d07e6f94139b092862611,SOEVUMV12A6701C4C1,1
ff4322e94814d3c7895d07e6f94139b092862611,SOIBLPH12A58A77AC1,3
ff4322e94814d3c7895d07e6f94139b092862611,SOJQULL12A6D4F88A8,1
ff4322e94814d3c7895d07e6f94139b092862611,SOKFKMY12A6D4FA872,2
ff4322e94814d3c7895d07e6f94139b092862611,SOKFORX12AB0189587,1
ff4322e94814d3c7895d07e6f94139b092862611,SOKTSLI12A67ADE3E0,4
ff4322e94814d3c7895d07e6f94139b092862611,SOOBVAA12A58A7B6EB,5
ff4322e94814d3c7895d07e6f94139b092862611,SOOCQDM12A8C140869,1
ff4322e94814d3c7895d07e6f94139b092862611,SOSHDXD12A8C1427A7,1
ff4322e94814d3c7895d07e6f94139b092862611,SOSUZFA12A8C13C04A,9
ff4322e94814d3c7895d07e6f94139b092862611,SOTSNLH12A6701FE15,1
ff4322e94814d3c7895d07e6f94139b092862611,SOVAEBJ12A58A7A364,5
ff4322e94814d3c7895d07e6f94139b092862611,SOWGJWK12AB017FBC6,1
